module name;licenses;repository;licenseUrl;parents
repeat-string@1.6.1;MIT;https://github.com/jonschlinkert/repeat-string;https://github.com/jonschlinkert/repeat-string/raw/master/LICENSE;align-text:center-align:cliui:yargs:defs:regenerator:babel-core:grunt-babel:uploader.plupload
repeating@1.1.3;MIT;https://github.com/sindresorhus/repeating;https://github.com/sindresorhus/repeating/raw/master/license;babel-core:grunt-babel:uploader.plupload
repeating@2.0.1;MIT;https://github.com/sindresorhus/repeating;https://github.com/sindresorhus/repeating/raw/master/license;indent-string:redent:meow:dateformat:grunt:meta.simple_lock
request@2.69.0;Apache-2.0;https://github.com/request/request;https://github.com/request/request/raw/master/LICENSE;less:assemble-less:access.ajxp_home
request@2.74.0;Apache-2.0;https://github.com/request/request;https://github.com/request/request/raw/master/LICENSE;less:assemble-less:action.ajxp_user
request@2.79.0;Apache-2.0;https://github.com/request/request;https://github.com/request/request/raw/master/LICENSE;fsevents:meta.exif
request@2.80.0;Apache-2.0;https://github.com/request/request;https://github.com/request/request/raw/master/LICENSE;less:assemble-less:action.cart
request@2.81.0;Apache-2.0;https://github.com/request/request;https://github.com/request/request/raw/master/LICENSE;gui.ajax
requirefresh@2.1.0;MIT;https://github.com/bevry/requirefresh;https://github.com/bevry/requirefresh/raw/master/LICENSE.md;gui.ajax
resolve@1.1.7;MIT;https://github.com/substack/node-resolve;https://github.com/substack/node-resolve/raw/master/LICENSE;babel-core:grunt-babel:uploader.html
resolve@1.2.0;MIT;https://github.com/substack/node-resolve;https://github.com/substack/node-resolve/raw/master/LICENSE;babel-core:grunt-babel:uploader.plupload
resolve@1.3.0;MIT;https://github.com/substack/node-resolve;https://github.com/substack/node-resolve/raw/master/LICENSE;babel-core:grunt-babel:boot.conf
resolve@1.3.2;MIT;https://github.com/substack/node-resolve;https://github.com/substack/node-resolve/raw/master/LICENSE;meta.watch
resolve@1.3.3;MIT;https://github.com/substack/node-resolve;https://github.com/substack/node-resolve/raw/master/LICENSE;meta.exif
right-align@0.1.3;MIT;https://github.com/jonschlinkert/right-align;https://github.com/jonschlinkert/right-align/raw/master/LICENSE;cliui:yargs:defs:regenerator:babel-core:grunt-babel:uploader.plupload
rimraf@2.2.8;MIT;https://github.com/isaacs/rimraf;https://github.com/isaacs/rimraf/raw/master/LICENSE;grunt:uploader.plupload
rimraf@2.5.4;ISC;https://github.com/isaacs/rimraf;https://github.com/isaacs/rimraf/raw/master/LICENSE;fsevents:meta.exif
rimraf@2.6.1;ISC;https://github.com/isaacs/rimraf;https://github.com/isaacs/rimraf/raw/master/LICENSE;grunt-contrib-clean:gui.ajax
ripemd160@1.0.1;BSD-3-Clause;https://github.com/crypto-browserify/ripemd160;https://github.com/crypto-browserify/ripemd160;meta.exif
rust-result@1.0.0;MIT;https://github.com/mmalecki/rust-result.js;https://github.com/mmalecki/rust-result.js/raw/master/LICENSE;editor.diaporama
safe-buffer@5.0.1;MIT;https://github.com/feross/safe-buffer;https://github.com/feross/safe-buffer/raw/master/LICENSE;gui.ajax
safe-json-parse@4.0.0;MIT;https://github.com/Raynos/safe-json-parse;http://github.com/Raynos/safe-json-parse/raw/master/LICENSE;editor.diaporama
safefs@4.1.0;MIT;https://github.com/bevry/safefs;https://github.com/bevry/safefs/raw/master/LICENSE.md;gui.ajax
section-iterator@2.0.0;MIT;https://github.com/moroshko/section-iterator;https://github.com/moroshko/section-iterator/raw/master/LICENSE;gui.ajax
select@1.1.2;MIT;https://github.com/zenorocha/select;https://github.com/zenorocha/select;gui.ajax
semver@5.3.0;ISC;https://github.com/npm/node-semver;https://github.com/npm/node-semver/raw/master/LICENSE;normalize-package-data:meow:dateformat:grunt:meta.simple_lock
set-blocking@2.0.0;ISC;https://github.com/yargs/set-blocking;https://github.com/yargs/set-blocking/raw/master/LICENSE.txt;fsevents:meta.exif
set-immediate-shim@1.0.1;MIT;https://github.com/sindresorhus/set-immediate-shim;https://github.com/sindresorhus/set-immediate-shim;meta.exif
setimmediate@1.0.5;MIT;https://github.com/yuzujs/setImmediate;https://github.com/yuzujs/setImmediate/raw/master/LICENSE.txt;gui.ajax
sha.js@2.4.8;MIT;https://github.com/crypto-browserify/sha.js;https://github.com/crypto-browserify/sha.js/raw/master/LICENSE;meta.exif
shallow-equal@1.0.0;MIT;https://github.com/moroshko/shallow-equal;https://github.com/moroshko/shallow-equal/raw/master/LICENSE;gui.ajax
shasum@1.0.2;MIT;https://github.com/dominictarr/shasum;https://github.com/dominictarr/shasum/raw/master/LICENSE;meta.exif
shebang-regex@1.0.0;MIT;https://github.com/sindresorhus/shebang-regex;https://github.com/sindresorhus/shebang-regex/raw/master/license;babel-core:grunt-babel:uploader.plupload
shell-quote@0.0.1;MIT;https://github.com/substack/node-shell-quote;https://github.com/substack/node-shell-quote;meta.exif
shell-quote@1.6.1;MIT;https://github.com/substack/node-shell-quote;https://github.com/substack/node-shell-quote/raw/master/LICENSE;watchify:meta.exif
sigmund@1.0.1;ISC;https://github.com/isaacs/sigmund;https://github.com/isaacs/sigmund/raw/master/LICENSE;minimatch:glob:findup-sync:grunt:uploader.plupload
signal-exit@3.0.2;ISC;https://github.com/tapjs/signal-exit;https://github.com/tapjs/signal-exit/raw/master/LICENSE.txt;loud-rejection:meow:dateformat:grunt:meta.simple_lock
simple-assign@0.1.0;MIT;https://github.com/newoga/simple-assign;https://github.com/newoga/simple-assign;gui.ajax
simple-fmt@0.1.0;MIT;https://github.com/olov/simple-fmt;https://github.com/olov/simple-fmt/raw/master/LICENSE;defs:regenerator:babel-core:grunt-babel:uploader.plupload
simple-is@0.2.0;MIT;https://github.com/olov/simple-is;https://github.com/olov/simple-is/raw/master/LICENSE;defs:regenerator:babel-core:grunt-babel:uploader.plupload
simple-swizzle@0.2.2;MIT;https://github.com/qix-/node-simple-swizzle;https://github.com/qix-/node-simple-swizzle/raw/master/LICENSE;gui.ajax
slash@1.0.0;MIT;https://github.com/sindresorhus/slash;https://github.com/sindresorhus/slash;babel-core:grunt-babel:uploader.plupload
smart-app-banner@1.3.1;MIT;https://github.com/kudago/smart-app-banner;https://github.com/kudago/smart-app-banner/raw/master/LICENSE;gui.mobile
sntp@1.0.9;BSD;https://github.com/hueniverse/sntp;http://github.com/hueniverse/sntp/raw/master/LICENSE;fsevents:meta.exif
soundmanager2@2.97.20150601-a;BSD;https://github.com/scottschiller/SoundManager2/;https://github.com/scottschiller/SoundManager2//raw/master/license.txt;editor.diaporama
source-map-support@0.2.10;MIT;https://github.com/evanw/node-source-map-support;https://github.com/evanw/node-source-map-support/raw/master/LICENSE.md;babel-core:grunt-babel:uploader.plupload
source-map-support@0.4.11;MIT;https://github.com/evanw/node-source-map-support;https://github.com/evanw/node-source-map-support/raw/master/LICENSE.md;babel-register:babel-core:grunt-babel:meta.simple_lock
source-map@0.1.31;BSD;https://github.com/mozilla/source-map;http://opensource.org/licenses/BSD-3-Clause;jstransform:gui.ajax
source-map@0.1.32;BSD;https://github.com/mozilla/source-map;http://opensource.org/licenses/BSD-3-Clause;source-map-support:babel-core:grunt-babel:uploader.plupload
source-map@0.1.43;BSD;https://github.com/mozilla/source-map;http://opensource.org/licenses/BSD-3-Clause;less:gui.ajax
source-map@0.4.4;BSD-3-Clause;https://github.com/mozilla/source-map;https://github.com/mozilla/source-map;meta.exif
source-map@0.5.3;BSD-3-Clause;https://github.com/mozilla/source-map;https://github.com/mozilla/source-map;babel-core:grunt-babel:core.mailer
source-map@0.5.6;BSD-3-Clause;https://github.com/mozilla/source-map;https://github.com/mozilla/source-map/raw/master/LICENSE;babel-core:grunt-babel:uploader.plupload
spdx-correct@1.0.2;Apache-2.0;https://github.com/kemitchell/spdx-correct.js;https://github.com/kemitchell/spdx-correct.js/raw/master/LICENSE;validate-npm-package-license:normalize-package-data:meow:dateformat:grunt:meta.simple_lock
spdx-expression-parse@1.0.4;(MIT AND CC-BY-3.0);https://github.com/kemitchell/spdx-expression-parse.js;https://github.com/kemitchell/spdx-expression-parse.js/raw/master/LICENSE;validate-npm-package-license:normalize-package-data:meow:dateformat:grunt:meta.simple_lock
spdx-license-ids@1.2.2;Unlicense;https://github.com/shinnn/spdx-license-ids;https://github.com/shinnn/spdx-license-ids/raw/master/LICENSE;spdx-correct:validate-npm-package-license:normalize-package-data:meow:dateformat:grunt:meta.simple_lock
sprintf-js@1.0.3;BSD-3-Clause;https://github.com/alexei/sprintf.js;https://github.com/alexei/sprintf.js/raw/master/LICENSE;argparse:js-yaml:grunt:meta.simple_lock
sshpk@1.10.2;MIT;https://github.com/arekinath/node-sshpk;https://github.com/arekinath/node-sshpk/raw/master/LICENSE;fsevents:meta.exif
sshpk@1.11.0;MIT;https://github.com/arekinath/node-sshpk;https://github.com/arekinath/node-sshpk/raw/master/LICENSE;http-signature:request:less:assemble-less:action.ajxp_user
sshpk@1.13.0;MIT;https://github.com/arekinath/node-sshpk;https://github.com/arekinath/node-sshpk/raw/master/LICENSE;gui.ajax
stable@0.1.5;MIT;https://github.com/Two-Screen/stable;https://github.com/Two-Screen/stable;alter:defs:regenerator:babel-core:grunt-babel:uploader.plupload
stable@0.1.6;MIT;https://github.com/Two-Screen/stable;https://github.com/Two-Screen/stable;meta.watch
statuses@1.3.1;MIT;https://github.com/jshttp/statuses;https://github.com/jshttp/statuses/raw/master/LICENSE;meta.watch
stream-browserify@2.0.1;MIT;https://github.com/substack/stream-browserify;https://github.com/substack/stream-browserify/raw/master/LICENSE;meta.exif
stream-combiner2@1.0.2;MIT;https://github.com/substack/stream-combiner2;https://github.com/substack/stream-combiner2/raw/master/LICENSE;meta.exif
stream-combiner2@1.1.1;MIT;https://github.com/substack/stream-combiner2;https://github.com/substack/stream-combiner2/raw/master/LICENSE;watchify:meta.exif
stream-http@1.7.1;MIT;https://github.com/jhiesey/stream-http;https://github.com/jhiesey/stream-http/raw/master/LICENSE;meta.exif
stream-http@2.6.3;MIT;https://github.com/jhiesey/stream-http;https://github.com/jhiesey/stream-http/raw/master/LICENSE;browserify:watchify:grunt-browserify:gui.mobile
stream-http@2.7.0;MIT;https://github.com/jhiesey/stream-http;https://github.com/jhiesey/stream-http/raw/master/LICENSE;watchify:meta.exif
stream-splicer@1.3.2;MIT;https://github.com/substack/stream-splicer;https://github.com/substack/stream-splicer/raw/master/LICENSE;meta.exif
stream-splicer@2.0.0;MIT;https://github.com/substack/stream-splicer;https://github.com/substack/stream-splicer/raw/master/LICENSE;watchify:meta.exif
strict-uri-encode@1.1.0;MIT;https://github.com/kevva/strict-uri-encode;https://github.com/kevva/strict-uri-encode/raw/master/license;gui.ajax
string-width@1.0.2;MIT;https://github.com/sindresorhus/string-width;https://github.com/sindresorhus/string-width/raw/master/license;fsevents:meta.exif
string_decoder@0.10.31;MIT;https://github.com/rvagg/string_decoder;https://github.com/rvagg/string_decoder/raw/master/LICENSE;meta.exif
string_decoder@1.0.0;MIT;https://github.com/rvagg/string_decoder;https://github.com/rvagg/string_decoder/raw/master/LICENSE;readable-stream:meta.exif
stringmap@0.2.2;MIT;https://github.com/olov/stringmap;https://github.com/olov/stringmap/raw/master/LICENSE;defs:regenerator:babel-core:grunt-babel:uploader.plupload
stringset@0.2.1;MIT;https://github.com/olov/stringset;https://github.com/olov/stringset/raw/master/LICENSE;defs:regenerator:babel-core:grunt-babel:uploader.plupload
stringstream@0.0.5;MIT;https://github.com/mhart/StringStream;https://github.com/mhart/StringStream/raw/master/LICENSE.txt;fsevents:meta.exif
strip-ansi@0.1.1;MIT;https://github.com/sindresorhus/strip-ansi;https://github.com/sindresorhus/strip-ansi;grunt-hub:gui.ajax
strip-ansi@3.0.0;MIT;https://github.com/sindresorhus/strip-ansi;https://github.com/sindresorhus/strip-ansi/raw/master/license;chalk:babel-core:grunt-babel:action.share
strip-ansi@3.0.1;MIT;https://github.com/chalk/strip-ansi;https://github.com/chalk/strip-ansi/raw/master/license;chalk:babel-core:grunt-babel:uploader.plupload
strip-bom@2.0.0;MIT;https://github.com/sindresorhus/strip-bom;https://github.com/sindresorhus/strip-bom/raw/master/license;load-json-file:read-pkg:read-pkg-up:meow:dateformat:grunt:meta.simple_lock
strip-indent@1.0.1;MIT;https://github.com/sindresorhus/strip-indent;https://github.com/sindresorhus/strip-indent/raw/master/license;redent:meow:dateformat:grunt:meta.simple_lock
strip-json-comments@2.0.1;MIT;https://github.com/sindresorhus/strip-json-comments;https://github.com/sindresorhus/strip-json-comments/raw/master/license;fsevents:meta.exif
subarg@1.0.0;MIT;https://github.com/substack/subarg;https://github.com/substack/subarg/raw/master/LICENSE;meta.exif
supports-color@2.0.0;MIT;https://github.com/chalk/supports-color;https://github.com/chalk/supports-color/raw/master/license;chalk:babel-core:grunt-babel:uploader.plupload
supports-color@3.1.2;MIT;https://github.com/chalk/supports-color;https://github.com/chalk/supports-color/raw/master/license;postcss:less-plugin-autoprefix:action.ajxp_user
supports-color@3.2.3;MIT;https://github.com/chalk/supports-color;https://github.com/chalk/supports-color/raw/master/license;postcss:gui.ajax
symbol-observable@1.0.4;MIT;https://github.com/blesh/symbol-observable;https://github.com/blesh/symbol-observable/raw/master/license;gui.ajax
syntax-error@1.3.0;MIT;https://github.com/substack/node-syntax-error;https://github.com/substack/node-syntax-error/raw/master/LICENSE;meta.exif
systemjs@0.20.12;MIT;https://github.com/systemjs/systemjs;https://github.com/systemjs/systemjs/raw/master/LICENSE;gui.ajax
systemjs@0.20.9;MIT;https://github.com/systemjs/systemjs;https://github.com/systemjs/systemjs/raw/master/LICENSE;editor.codemirror
tar-pack@3.3.0;BSD-2-Clause;https://github.com/ForbesLindesay/tar-pack;https://github.com/ForbesLindesay/tar-pack/raw/master/LICENSE;fsevents:meta.exif
tar@2.2.1;ISC;https://github.com/isaacs/node-tar;https://github.com/isaacs/node-tar/raw/master/LICENSE;fsevents:meta.exif
through2@0.5.1;MIT;https://github.com/rvagg/through2;https://github.com/rvagg/through2/raw/master/LICENSE;stream-combiner2:meta.exif
through2@1.1.1;MIT;https://github.com/rvagg/through2;https://github.com/rvagg/through2/raw/master/LICENSE;meta.exif
through2@2.0.3;MIT;https://github.com/rvagg/through2;https://github.com/rvagg/through2/raw/master/LICENSE.html;watchify:meta.exif
through@2.3.8;MIT;https://github.com/dominictarr/through;https://github.com/dominictarr/through/raw/master/LICENSE.APACHE2;regenerator:babel-core:grunt-babel:uploader.plupload
timers-browserify@1.4.2;MIT;https://github.com/jryans/timers-browserify;https://github.com/jryans/timers-browserify/blob/master/LICENSE.md;meta.exif
tiny-emitter@1.2.0;MIT;https://github.com/scottcorgan/tiny-emitter;https://github.com/scottcorgan/tiny-emitter/raw/master/LICENSE;gui.ajax
tiny-lr-fork@0.0.5;MIT;https://github.com/mklabs/tiny-lr;https://github.com/mklabs/tiny-lr/blob/master/LICENSE-MIT;grunt-contrib-watch:uploader.plupload
tiny-lr@0.2.1;MIT;https://github.com/mklabs/tiny-lr;https://github.com/mklabs/tiny-lr/raw/master/LICENSE-MIT;meta.watch
to-arraybuffer@1.0.1;MIT;https://github.com/jhiesey/to-arraybuffer;https://github.com/jhiesey/to-arraybuffer/raw/master/LICENSE;meta.exif
to-fast-properties@1.0.1;MIT;https://github.com/sindresorhus/to-fast-properties;https://github.com/sindresorhus/to-fast-properties/raw/master/license;babel-core:grunt-babel:core.mailer
to-fast-properties@1.0.2;MIT;https://github.com/sindresorhus/to-fast-properties;https://github.com/sindresorhus/to-fast-properties/raw/master/license;babel-core:grunt-babel:uploader.plupload
tough-cookie@2.2.2;BSD-3-Clause;https://github.com/SalesforceEng/tough-cookie;https://github.com/SalesforceEng/tough-cookie/raw/master/LICENSE;request:less:assemble-less:access.ajxp_home
tough-cookie@2.3.1;BSD-3-Clause;https://github.com/SalesforceEng/tough-cookie;https://github.com/SalesforceEng/tough-cookie/raw/master/LICENSE;request:less:assemble-less:action.ajxp_user
tough-cookie@2.3.2;BSD-3-Clause;https://github.com/salesforce/tough-cookie;https://github.com/salesforce/tough-cookie/raw/master/LICENSE;fsevents:meta.exif
trim-newlines@1.0.0;MIT;https://github.com/sindresorhus/trim-newlines;https://github.com/sindresorhus/trim-newlines/raw/master/license;meow:dateformat:grunt:meta.simple_lock
trim-right@1.0.1;MIT;https://github.com/sindresorhus/trim-right;https://github.com/sindresorhus/trim-right/raw/master/license;babel-core:grunt-babel:uploader.plupload
try-resolve@1.0.1;MIT;https://github.com/sebmck/try-resolve;https://github.com/sebmck/try-resolve;babel-core:grunt-babel:uploader.plupload
tryor@0.1.2;MIT;https://github.com/olov/tryor;https://github.com/olov/tryor/raw/master/LICENSE;defs:regenerator:babel-core:grunt-babel:uploader.plupload
tsml@1.0.1;MIT;https://github.com/rvagg/tsml;https://github.com/rvagg/tsml/raw/master/LICENSE.md;editor.diaporama
tty-browserify@0.0.0;MIT;https://github.com/substack/tty-browserify;https://github.com/substack/tty-browserify/raw/master/LICENSE;meta.exif
tunnel-agent@0.4.2;Apache-2.0;https://github.com/mikeal/tunnel-agent;https://github.com/mikeal/tunnel-agent/raw/master/LICENSE;request:less:assemble-less:access.ajxp_home
tunnel-agent@0.4.3;Apache-2.0;https://github.com/mikeal/tunnel-agent;https://github.com/mikeal/tunnel-agent/raw/master/LICENSE;fsevents:meta.exif
tunnel-agent@0.6.0;Apache-2.0;https://github.com/mikeal/tunnel-agent;https://github.com/mikeal/tunnel-agent/raw/master/LICENSE;gui.ajax
tweetnacl@0.14.5;Unlicense;https://github.com/dchest/tweetnacl-js;https://github.com/dchest/tweetnacl-js/raw/master/LICENSE;fsevents:meta.exif
type-is@1.6.14;MIT;https://github.com/jshttp/type-is;https://github.com/jshttp/type-is/raw/master/LICENSE;body-parser:tiny-lr:grunt-contrib-watch:meta.simple_lock
type-is@1.6.15;MIT;https://github.com/jshttp/type-is;https://github.com/jshttp/type-is/raw/master/LICENSE;meta.watch
typechecker@4.4.1;MIT;https://github.com/bevry/typechecker;https://github.com/bevry/typechecker/raw/master/LICENSE.md;gui.ajax
typedarray@0.0.6;MIT;https://github.com/substack/typedarray;https://github.com/substack/typedarray/raw/master/LICENSE;meta.exif
ua-parser-js@0.7.12;(GPL-2.0 OR MIT);https://github.com/faisalman/ua-parser-js;https://github.com/faisalman/ua-parser-js;smart-app-banner:gui.mobile
uglify-js@2.8.22;BSD-2-Clause;https://github.com/mishoo/UglifyJS2;https://github.com/mishoo/UglifyJS2/raw/master/LICENSE;gui.ajax
uglify-to-browserify@1.0.2;MIT;https://github.com/ForbesLindesay/uglify-to-browserify;https://github.com/ForbesLindesay/uglify-to-browserify/raw/master/LICENSE;gui.ajax
uid-number@0.0.6;ISC;https://github.com/isaacs/uid-number;https://github.com/isaacs/uid-number/raw/master/LICENSE;fsevents:meta.exif
umd@3.0.1;MIT;https://github.com/ForbesLindesay/umd;https://github.com/ForbesLindesay/umd;meta.exif
underscore.string@2.2.1;MIT;https://github.com/epeli/underscore.string;https://github.com/epeli/underscore.string;grunt:uploader.plupload
underscore.string@2.3.3;MIT;https://github.com/epeli/underscore.string;https://github.com/epeli/underscore.string;grunt-legacy-log:grunt:uploader.plupload
underscore.string@2.4.0;MIT;https://github.com/epeli/underscore.string;https://github.com/epeli/underscore.string;argparse:js-yaml:grunt:uploader.plupload
underscore.string@3.2.3;MIT;https://github.com/epeli/underscore.string;https://github.com/epeli/underscore.string;grunt-legacy-log:grunt:meta.simple_lock
underscore@1.7.0;MIT;https://github.com/jashkenas/underscore;https://raw.github.com/jashkenas/underscore/master/LICENSE;argparse:js-yaml:grunt:uploader.plupload
unpipe@1.0.0;MIT;https://github.com/stream-utils/unpipe;https://github.com/stream-utils/unpipe/raw/master/LICENSE;meta.watch
uri-path@0.0.2;WTFPL;https://github.com/UltCombo/uri-path;https://github.com/UltCombo/uri-path/raw/master/LICENSE;gui.ajax
url@0.10.3;MIT;https://github.com/defunctzombie/node-url;https://github.com/defunctzombie/node-url/raw/master/LICENSE;meta.exif
url@0.11.0;MIT;https://github.com/defunctzombie/node-url;https://github.com/defunctzombie/node-url/raw/master/LICENSE;watchify:meta.exif
user-home@1.1.1;MIT;https://github.com/sindresorhus/user-home;https://github.com/sindresorhus/user-home/raw/master/license;home-or-tmp:babel-core:grunt-babel:uploader.plupload
util-deprecate@1.0.2;MIT;https://github.com/TooTallNate/util-deprecate;https://github.com/TooTallNate/util-deprecate/raw/master/LICENSE;meta.exif
util@0.10.3;MIT;https://github.com/defunctzombie/node-util;https://github.com/defunctzombie/node-util/raw/master/LICENSE;meta.exif
uuid@2.0.1;UNKNOWN;https://github.com/shtylman/node-uuid;https://github.com/shtylman/node-uuid/raw/master/LICENSE.md;grunt-galvanize:gui.ajax
uuid@3.0.1;MIT;https://github.com/kelektiv/node-uuid;https://github.com/kelektiv/node-uuid/raw/master/LICENSE.md;fsevents:meta.exif
validate-npm-package-license@3.0.1;Apache-2.0;https://github.com/kemitchell/validate-npm-package-license.js;https://github.com/kemitchell/validate-npm-package-license.js/raw/master/LICENSE;normalize-package-data:meow:dateformat:grunt:meta.simple_lock
verror@1.3.6;UNKNOWN;https://github.com/davepacheco/node-verror;https://github.com/davepacheco/node-verror/raw/master/LICENSE;fsevents:meta.exif
video.js@5.19.2;Apache-2.0;https://github.com/videojs/video.js;https://github.com/videojs/video.js/raw/master/LICENSE;editor.diaporama
videojs-font@2.0.0;Apache-2.0;https://github.com/videojs/font;https://github.com/videojs/font/raw/master/LICENSE;editor.diaporama
videojs-ie8@1.1.2;Apache 2.0;https://github.com/videojs/ie8;https://github.com/videojs/ie8/raw/master/LICENSE;editor.diaporama
videojs-swf@5.3.0;UNKNOWN;https://github.com/videojs/video-js-swf;https://github.com/videojs/video-js-swf/raw/master/LICENSE;editor.diaporama
videojs-vtt.js@0.12.3;Apache-2.0;https://github.com/gkatsev/vtt.js;https://github.com/gkatsev/vtt.js/blob/master/LICENSE;editor.diaporama
vm-browserify@0.0.4;MIT;https://github.com/substack/vm-browserify;https://github.com/substack/vm-browserify/raw/master/LICENSE;meta.exif
warning@2.1.0;BSD-2-Clause;https://github.com/r3dm/warning;https://github.com/r3dm/warning/raw/master/LICENSE.md;history:gui.ajax
warning@3.0.0;BSD-3-Clause;https://github.com/BerkeleyTrue/warning;https://github.com/BerkeleyTrue/warning/raw/master/LICENSE.md;gui.ajax
watchify@3.9.0;MIT;https://github.com/substack/watchify;https://github.com/substack/watchify/raw/master/LICENSE;meta.exif
websocket-driver@0.6.5;MIT;https://github.com/faye/websocket-driver-node;https://github.com/faye/websocket-driver-node;meta.watch
websocket-extensions@0.1.1;MIT;https://github.com/faye/websocket-extensions-node;https://github.com/faye/websocket-extensions-node;meta.watch
whatwg-fetch@2.0.2;MIT;https://github.com/github/fetch;https://github.com/github/fetch/raw/master/LICENSE;isomorphic-fetch:fbjs:react:editor.diaporama
whatwg-fetch@2.0.3;MIT;https://github.com/github/fetch;https://github.com/github/fetch/raw/master/LICENSE;gui.ajax
which@1.0.9;ISC;https://github.com/isaacs/node-which;https://github.com/isaacs/node-which/raw/master/LICENSE;grunt:uploader.plupload
which@1.2.12;ISC;https://github.com/isaacs/node-which;https://github.com/isaacs/node-which/raw/master/LICENSE;grunt-legacy-util:grunt:meta.simple_lock
which@1.2.14;ISC;https://github.com/isaacs/node-which;https://github.com/isaacs/node-which/raw/master/LICENSE;editor.webodf
wide-align@1.1.0;ISC;https://github.com/iarna/wide-align;https://github.com/iarna/wide-align/raw/master/LICENSE;fsevents:meta.exif
window-size@0.1.0;MIT;https://github.com/jonschlinkert/window-size;https://github.com/jonschlinkert/window-size/blob/master/LICENSE-MIT;uglify-js:gui.ajax
window-size@0.1.4;MIT;https://github.com/jonschlinkert/window-size;https://github.com/jonschlinkert/window-size/raw/master/LICENSE;yargs:defs:regenerator:babel-core:grunt-babel:uploader.plupload
wordwrap@0.0.2;MIT/X11;https://github.com/substack/node-wordwrap;https://github.com/substack/node-wordwrap;cliui:yargs:defs:regenerator:babel-core:grunt-babel:uploader.plupload
wrappy@1.0.1;ISC;https://github.com/npm/wrappy;https://github.com/npm/wrappy/raw/master/LICENSE;once:glob:commoner:regenerator:babel-core:grunt-babel:core.mailer
wrappy@1.0.2;ISC;https://github.com/npm/wrappy;https://github.com/npm/wrappy/raw/master/LICENSE;once:glob:commoner:regenerator:babel-core:grunt-babel:uploader.plupload
xhr@2.2.2;MIT;https://github.com/Raynos/xhr;https://github.com/Raynos/xhr/raw/master/LICENCE;editor.diaporama
xtend@3.0.0;MIT;https://github.com/Raynos/xtend;http://github.com/raynos/xtend/raw/master/LICENSE;stream-combiner2:meta.exif
xtend@4.0.1;MIT;https://github.com/Raynos/xtend;https://github.com/Raynos/xtend/raw/master/LICENCE;meta.exif
y18n@3.2.0;ISC;https://github.com/bcoe/y18n;https://github.com/bcoe/y18n;yargs:defs:regenerator:babel-core:grunt-babel:core.mailer
y18n@3.2.1;ISC;https://github.com/yargs/y18n;https://github.com/yargs/y18n/raw/master/LICENSE;yargs:defs:regenerator:babel-core:grunt-babel:uploader.plupload
yallist@2.0.0;ISC;https://github.com/isaacs/yallist;https://github.com/isaacs/yallist/raw/master/LICENSE;lru-cache:aws4:request:less:assemble-less:access.ajxp_home
yargs@3.10.0;MIT;https://github.com/bcoe/yargs;https://github.com/bcoe/yargs/raw/master/LICENSE;uglify-js:gui.ajax
yargs@3.27.0;MIT;https://github.com/bcoe/yargs;https://github.com/bcoe/yargs/raw/master/LICENSE;defs:regenerator:babel-core:grunt-babel:uploader.plupload
zlib-browserify@0.0.1;MIT;https://github.com/brianloveswords/zlib-browserify;https://github.com/brianloveswords/zlib-browserify;gui.ajax
